"MATIČNA ŠTEVILKA","NAZIV","SKD","STATISTIČNA REGIJA","ŠT. ODPADKA","PO OBDELAVI NASTALI ODPADKI IN ODPADKI ODDANI DRUGIM BREZ OBDELAVE  (kg)","ODDANO KOMU","POSTOPEK OBDELAVE, ČE SO ODPADKI POSLANI V OBDELAVO V TUJINO","PRIDOBLJENI PODATKI                 ( 1-poročilo oddano,                    2-podatki ARSO)"
"5692806000","PRIMET, trgovanje s kovinami d.o.o.","46.740","GORIŠKA","17 04 04",31305,"3-druga država clanica EU","R_04",1
"5692806000","PRIMET, trgovanje s kovinami d.o.o.","46.740","GORIŠKA","17 04 05",228801,"3-druga država clanica EU","R_13",1
"5692806000","PRIMET, trgovanje s kovinami d.o.o.","46.740","GORIŠKA","17 04 11",27025,"3-druga država clanica EU","R_04",1
"5692806000","PRIMET, trgovanje s kovinami d.o.o.","46.740","GORIŠKA","19 12 02",50220,"3-druga država clanica EU","R_13",1
"5692806000","PRIMET, trgovanje s kovinami d.o.o.","46.740","GORIŠKA","19 12 03",4999,"2.drug izvajalec obdelave v RS",NA,1
"5692806000","PRIMET, trgovanje s kovinami d.o.o.","46.740","GORIŠKA","19 12 03",171464,"3-druga država clanica EU","R_13",1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","15 01 03",141600,"2.drug izvajalec obdelave v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","15 01 07",135580,"2.drug izvajalec obdelave v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","15 01 07",133040,"1-drug zbiralec v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 04",62220,"2.drug izvajalec obdelave v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 05",56720,"1-drug zbiralec v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 12",1644060,"2.drug izvajalec obdelave v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 12",106360,"1-drug zbiralec v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 12",1388540,"2.drug izvajalec obdelave v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 12",141720,"2.drug izvajalec obdelave v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","20 01 01",2054680,"2.drug izvajalec obdelave v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","20 01 02",139180,"2.drug izvajalec obdelave v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","20 01 38",672240,"2.drug izvajalec obdelave v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","20 01 38",230080,"2.drug izvajalec obdelave v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","20 01 38",266770,"2.drug izvajalec obdelave v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","20 01 40",91044,"2.drug izvajalec obdelave v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","20 01 40",271480,"2.drug izvajalec obdelave v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","20 01 40",11200,"2.drug izvajalec obdelave v RS",NA,1
"5437407000","PUBLIKUS gospodarjenje z odpadki d.o.o.","38.110","OSREDNJESLOVENSKA","20 03 07",2965780,"2.drug izvajalec obdelave v RS",NA,1
"1759736000","PUP - SAUBERMACHER, podjetje za ravnanje z odpadki d.o.o.","38.120","SAVINJSKA","15 01 02",66006,"1-drug zbiralec v RS",NA,1
"1759736000","PUP - SAUBERMACHER, podjetje za ravnanje z odpadki d.o.o.","38.120","SAVINJSKA","15 01 04",18113,"1-drug zbiralec v RS",NA,1
"1759736000","PUP - SAUBERMACHER, podjetje za ravnanje z odpadki d.o.o.","38.120","SAVINJSKA","17 02 01",1820,"1-drug zbiralec v RS",NA,1
"1759736000","PUP - SAUBERMACHER, podjetje za ravnanje z odpadki d.o.o.","38.120","SAVINJSKA","17 02 03",24880,"1-drug zbiralec v RS",NA,1
"1759736000","PUP - SAUBERMACHER, podjetje za ravnanje z odpadki d.o.o.","38.120","SAVINJSKA","17 04 05",9720,"1-drug zbiralec v RS",NA,1
"1759736000","PUP - SAUBERMACHER, podjetje za ravnanje z odpadki d.o.o.","38.120","SAVINJSKA","17 06 04",14715,"1-drug zbiralec v RS",NA,1
"1759736000","PUP - SAUBERMACHER, podjetje za ravnanje z odpadki d.o.o.","38.120","SAVINJSKA","17 08 02",34305,"1-drug zbiralec v RS",NA,1
"1570099000","P.URŠIČ, družba za reciklažo, storitve in trgovino d.o.o.","38.320","PODRAVSKA","19 12 02",22560,"2.drug izvajalec obdelave v RS",NA,1
"1570099000","P.URŠIČ, družba za reciklažo, storitve in trgovino d.o.o.","38.320","PODRAVSKA","19 12 02",640400,"3-druga država clanica EU","R_12, R_13",1
"1570099000","P.URŠIČ, družba za reciklažo, storitve in trgovino d.o.o.","38.320","PODRAVSKA","19 12 02",707460,"2.drug izvajalec obdelave v RS",NA,1
"1570099000","P.URŠIČ, družba za reciklažo, storitve in trgovino d.o.o.","38.320","PODRAVSKA","19 12 02",3586010,"2.drug izvajalec obdelave v RS",NA,1
"1570099000","P.URŠIČ, družba za reciklažo, storitve in trgovino d.o.o.","38.320","PODRAVSKA","19 12 02",229380,"2.drug izvajalec obdelave v RS",NA,1
"1570099000","P.URŠIČ, družba za reciklažo, storitve in trgovino d.o.o.","38.320","PODRAVSKA","19 12 02",420250,"3-druga država clanica EU","R_12, R_13",1
"1570099000","P.URŠIČ, družba za reciklažo, storitve in trgovino d.o.o.","38.320","PODRAVSKA","19 12 02",59750,"4-tretja država (izven EU)","R_12, R_13",1
"1570099000","P.URŠIČ, družba za reciklažo, storitve in trgovino d.o.o.","38.320","PODRAVSKA","19 12 02",61960,"2.drug izvajalec obdelave v RS",NA,1
"1570099000","P.URŠIČ, družba za reciklažo, storitve in trgovino d.o.o.","38.320","PODRAVSKA","19 12 03",4069,"2.drug izvajalec obdelave v RS",NA,1
"1570099000","P.URŠIČ, družba za reciklažo, storitve in trgovino d.o.o.","38.320","PODRAVSKA","19 12 03",585,"2.drug izvajalec obdelave v RS",NA,1
"1570099000","P.URŠIČ, družba za reciklažo, storitve in trgovino d.o.o.","38.320","PODRAVSKA","19 12 05",60200,"2.drug izvajalec obdelave v RS",NA,1
"1570099000","P.URŠIČ, družba za reciklažo, storitve in trgovino d.o.o.","38.320","PODRAVSKA","19 12 12",23480,"2.drug izvajalec obdelave v RS",NA,1
"1570099000","P.URŠIČ, družba za reciklažo, storitve in trgovino d.o.o.","38.320","PODRAVSKA","19 12 12",35870,"2.drug izvajalec obdelave v RS",NA,1
"5567823000","P.V.S. proizvodnja in storitve reciklaže d.o.o.","38.320","KOROŠKA","17 04 01",1106,"2.drug izvajalec obdelave v RS",NA,1
"5567823000","P.V.S. proizvodnja in storitve reciklaže d.o.o.","38.320","KOROŠKA","17 04 01",1956,"1-drug zbiralec v RS",NA,1
"5567823000","P.V.S. proizvodnja in storitve reciklaže d.o.o.","38.320","KOROŠKA","17 04 01",5942,"2.drug izvajalec obdelave v RS",NA,1
"5567823000","P.V.S. proizvodnja in storitve reciklaže d.o.o.","38.320","KOROŠKA","19 12 12",6960,"1-drug zbiralec v RS",NA,1
"5056152000","RADENSKA, družba za polnitev mineralnih voda in brezalkoholnih pijač, d.o.o.","11.070","POMURSKA","15 01 02",48729,"1-drug zbiralec v RS",NA,1
"5056152000","RADENSKA, družba za polnitev mineralnih voda in brezalkoholnih pijač, d.o.o.","11.070","PRIMORSKO-NOTRANJSKA","15 01 02",27270,"2.drug izvajalec obdelave v RS",NA,1
"5056152000","RADENSKA, družba za polnitev mineralnih voda in brezalkoholnih pijač, d.o.o.","11.070","PODRAVSKA","15 01 02",19880,"2.drug izvajalec obdelave v RS",NA,1
"1701886000","REMATOM, storitve in trgovina, d.o.o., Ljubljana - Dobrunje","38.320","OSREDNJESLOVENSKA","12 01 01",3250,"2.drug izvajalec obdelave v RS",NA,2
"1701886000","REMATOM, storitve in trgovina, d.o.o., Ljubljana - Dobrunje","38.320","OSREDNJESLOVENSKA","12 01 01",91020,"2.drug izvajalec obdelave v RS",NA,2
"1701886000","REMATOM, storitve in trgovina, d.o.o., Ljubljana - Dobrunje","38.320","OSREDNJESLOVENSKA","12 01 01",5933,"2.drug izvajalec obdelave v RS",NA,2
"1701886000","REMATOM, storitve in trgovina, d.o.o., Ljubljana - Dobrunje","38.320","OSREDNJESLOVENSKA","12 01 02",52214,"2.drug izvajalec obdelave v RS",NA,2
"1701886000","REMATOM, storitve in trgovina, d.o.o., Ljubljana - Dobrunje","38.320","OSREDNJESLOVENSKA","12 01 02",69280,"2.drug izvajalec obdelave v RS",NA,2
"1701886000","REMATOM, storitve in trgovina, d.o.o., Ljubljana - Dobrunje","38.320","OSREDNJESLOVENSKA","12 01 02",475579,"2.drug izvajalec obdelave v RS",NA,2
"1701886000","REMATOM, storitve in trgovina, d.o.o., Ljubljana - Dobrunje","38.320","OSREDNJESLOVENSKA","12 01 02",378384,"2.drug izvajalec obdelave v RS",NA,2
"1701886000","REMATOM, storitve in trgovina, d.o.o., Ljubljana - Dobrunje","38.320","OSREDNJESLOVENSKA","12 01 03",20073,"2.drug izvajalec obdelave v RS",NA,2
"1701886000","REMATOM, storitve in trgovina, d.o.o., Ljubljana - Dobrunje","38.320","OSREDNJESLOVENSKA","12 01 04",1718,"2.drug izvajalec obdelave v RS",NA,2
"1701886000","REMATOM, storitve in trgovina, d.o.o., Ljubljana - Dobrunje","38.320","OSREDNJESLOVENSKA","12 01 04",28572,"2.drug izvajalec obdelave v RS",NA,2
"1701886000","REMATOM, storitve in trgovina, d.o.o., Ljubljana - Dobrunje","38.320","OSREDNJESLOVENSKA","17 02 02",2120,"2.drug izvajalec obdelave v RS",NA,2
"1701886000","REMATOM, storitve in trgovina, d.o.o., Ljubljana - Dobrunje","38.320","OSREDNJESLOVENSKA","19 12 02",228800,"2.drug izvajalec obdelave v RS",NA,2
"1701886000","REMATOM, storitve in trgovina, d.o.o., Ljubljana - Dobrunje","38.320","OSREDNJESLOVENSKA","20 01 01",28245,"2.drug izvajalec obdelave v RS",NA,2
"1701886000","REMATOM, storitve in trgovina, d.o.o., Ljubljana - Dobrunje","38.320","OSREDNJESLOVENSKA","20 01 02",1440,"2.drug izvajalec obdelave v RS",NA,2
"1701886000","REMATOM, storitve in trgovina, d.o.o., Ljubljana - Dobrunje","38.320","OSREDNJESLOVENSKA","20 01 39",860,"2.drug izvajalec obdelave v RS",NA,2
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 01",277270,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 01",2795,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 01",88288,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 01",205185,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 01",27720,"1-drug zbiralec v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 01",334,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 01",14790,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 02",125210,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 02",24420,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 02",671280,"1-drug zbiralec v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 02",48540,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 03",1435,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 03",546,"1-drug zbiralec v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 03",4880,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 03",3953,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 03",2487,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 03",44111,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 03",300,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 04",11287,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 04",32446,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 04",7000,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 04",3686,"1-drug zbiralec v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","12 01 04",1764,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","15 01 02",620,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","16 02 16",51240,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","16 02 16",11963,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","16 02 16",2080,"1-drug zbiralec v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","16 02 16",13220,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","16 02 16",1828,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","17 04 05",8410,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",54900,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",1584445,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",131065,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",235489,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",40709,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",434672,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",235081,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",35926,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",61255,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",48320,"4-tretja država (izven EU)","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",158623,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",45200,"1-drug zbiralec v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 03",38160,"4-tretja država (izven EU)","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 03",230134,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 03",41248,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 03",34660,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 03",23050,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 03",11400,"3-druga država clanica EU","R_12, R_13",1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 03",114278,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 03",1000,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 03",3365,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 03",19644,"2.drug izvajalec obdelave v RS",NA,1
"5459435000","REMATS Reciklaža materialov, trgovanje doma in na tujem d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 03",200,"2.drug izvajalec obdelave v RS",NA,1
"3282252000","RETAL, ravnanje z nevarnimi odpadki, d.o.o.","38.220","OSREDNJESLOVENSKA","18 01 04",774247,"2.drug izvajalec obdelave v RS",NA,1
"3316157000","ROKS recikliranje in predelava organskih odpadkov d.o.o.","38.210","OSREDNJESLOVENSKA","19 05 03",14510,"2.drug izvajalec obdelave v RS",NA,1
"3316157000","ROKS recikliranje in predelava organskih odpadkov d.o.o.","38.210","OSREDNJESLOVENSKA","19 05 99",24280,"2.drug izvajalec obdelave v RS",NA,1
"3316157000","ROKS recikliranje in predelava organskih odpadkov d.o.o.","38.210","OSREDNJESLOVENSKA","19 12 07",1060250,"2.drug izvajalec obdelave v RS",NA,1
"3316157000","ROKS recikliranje in predelava organskih odpadkov d.o.o.","38.210","OSREDNJESLOVENSKA","19 12 07",1867800,"2.drug izvajalec obdelave v RS",NA,1
"3316157000","ROKS recikliranje in predelava organskih odpadkov d.o.o.","38.210","OSREDNJESLOVENSKA","20 03 07",12980,"2.drug izvajalec obdelave v RS",NA,1
"2193400000","RSV trgovina in storitve d.o.o.","70.220","GORENJSKA","15 01 02",47600,"1-drug zbiralec v RS",NA,1
"2193400000","RSV trgovina in storitve d.o.o.","70.220","GORENJSKA","15 01 02",134400,"3-druga država clanica EU","R_03",1
"2193400000","RSV trgovina in storitve d.o.o.","70.220","GORENJSKA","15 01 02",13720,"3-druga država clanica EU","R_03",1
"2193400000","RSV trgovina in storitve d.o.o.","70.220","GORENJSKA","15 01 02",55600,"3-druga država clanica EU","R_03",1
"2193400000","RSV trgovina in storitve d.o.o.","70.220","GORENJSKA","15 01 02",15620,"3-druga država clanica EU","R_03",1
"2193400000","RSV trgovina in storitve d.o.o.","70.220","GORENJSKA","15 01 02",193240,"2.drug izvajalec obdelave v RS",NA,1
"2193400000","RSV trgovina in storitve d.o.o.","70.220","GORENJSKA","15 01 04",21260,"3-druga država clanica EU","R_03",1
"2193400000","RSV trgovina in storitve d.o.o.","70.220","GORENJSKA","15 01 04",12860,"1-drug zbiralec v RS",NA,1
"2193400000","RSV trgovina in storitve d.o.o.","70.220","GORENJSKA","15 01 04",14560,"3-druga država clanica EU","R_04",1
"2193400000","RSV trgovina in storitve d.o.o.","70.220","GORENJSKA","15 01 04",157140,"3-druga država clanica EU","R_04",1
"2193400000","RSV trgovina in storitve d.o.o.","70.220","GORENJSKA","15 01 04",62160,"2.drug izvajalec obdelave v RS",NA,1
"2193400000","RSV trgovina in storitve d.o.o.","70.220","GORENJSKA","19 12 02",106740,"3-druga država clanica EU","R_04",1
"2193400000","RSV trgovina in storitve d.o.o.","70.220","GORENJSKA","19 12 02",406840,"3-druga država clanica EU","R_04",1
"2193400000","RSV trgovina in storitve d.o.o.","70.220","GORENJSKA","19 12 03",20620,"2.drug izvajalec obdelave v RS",NA,1
"2193400000","RSV trgovina in storitve d.o.o.","70.220","GORENJSKA","19 12 04",18780,"3-druga država clanica EU","R_03",1
