year,statistical_region,treatment_inlet_delivered_waste_code,input_waste_name,waste_category,treatment_outlet_delivered_waste_code,output_waste_name,waste_category_1,waste_handed_to_collectors_RS,waste_delivered_to_operators_RS,waste_sent_to_EU,waste_sent_to_non_EU
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,0,0,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,15 01 10*,Hazardous Contaminated Packaging (15 01 10*),Packaging Waste,0.204,0,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,16 01 03,End-of-Life Tyres (16 01 03),Miscellaneous Waste,40.44,0,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,16 01 07*,Oil Filters (16 01 07*),Miscellaneous Waste,0.093,0,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,19 12 02,Ferrous Metals from Mechanical Treatment (19 12 02),Waste Treatment Residues,0,0,990.12,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,19 12 02,Ferrous Metals from Mechanical Treatment (19 12 02),Waste Treatment Residues,0,0,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,19 12 05,Glass from Mechanical Treatment (19 12 05),Waste Treatment Residues,0,0,11.66,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,0,23.9,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,0,23.62,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,1399.493,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,997.06,0,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 23*,Discarded Equipment Containing CFCs (20 01 23*),Municipal Waste,4.31,0,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 26*,Non-Edible Oils and Fats (20 01 26*),Municipal Waste,0.2,0,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 27*,"Hazardous Paints, Inks, Adhesives (20 01 27*)",Municipal Waste,0.847,0,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 35*,Hazardous Waste Electrical Equipment (20 01 35*),Municipal Waste,9.563,0,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 36,Non-Hazardous Waste Electrical Equipment (20 01 36),Municipal Waste,0,85.29,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 36,Non-Hazardous Waste Electrical Equipment (20 01 36),Municipal Waste,44.56,0,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,0,1012.28,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,0,0,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 39,Plastics from Municipal Waste (20 01 39),Municipal Waste,0,0,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 40,Metals from Municipal Waste (20 01 40),Municipal Waste,0,36.731,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 40,Metals from Municipal Waste (20 01 40),Municipal Waste,0,0,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,0,9.174,0,0
2023,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,0,0,0,0
2023,POSAVSKA,03 03 01,Bark and Wood Waste from Pulp/Paper Production (03 03 01),Wood/Paper Production Waste,10 01 01,"Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)",Thermal Process Waste,0,5.11,0,0
2023,POSAVSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,390.823,0,0
2023,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,0,2414.891,0
2023,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,0,0,0
2023,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,2295.256,0,0
2023,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,19 12 04,Plastics and Rubber from Mechanical Treatment (19 12 04),Waste Treatment Residues,0,10.37,0,0
2023,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,0,22.28,0
2023,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,844.279,0,0
2023,POSAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,10 01 01,"Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)",Thermal Process Waste,0,1.37,0,0
2023,POSAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,147.3,0,0
2023,POSAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,35.32,0,0
2023,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,0,0,0
2023,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,0,127.542,0,0
2023,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,0,48.57,0,0
2023,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,0,0,0,0
2023,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,03 03 10,Fiber Rejects and Sludge from Mechanical Separation (03 03 10),Wood/Paper Production Waste,0,938.369,0,0
2023,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,03 03 10,Fiber Rejects and Sludge from Mechanical Separation (03 03 10),Wood/Paper Production Waste,0,7706.073,0,0
2023,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,03 03 10,Fiber Rejects and Sludge from Mechanical Separation (03 03 10),Wood/Paper Production Waste,0,0,0,0
2023,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,19 12 02,Ferrous Metals from Mechanical Treatment (19 12 02),Waste Treatment Residues,0,52.54,0,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0,0,0,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,0,99.951,0,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,0,38.063,0,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,0,0,0,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,03 03 10,Fiber Rejects and Sludge from Mechanical Separation (03 03 10),Wood/Paper Production Waste,0,735.373,0,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,03 03 10,Fiber Rejects and Sludge from Mechanical Separation (03 03 10),Wood/Paper Production Waste,0,6039.023,0,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,03 03 10,Fiber Rejects and Sludge from Mechanical Separation (03 03 10),Wood/Paper Production Waste,0,0,0,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,19 12 02,Ferrous Metals from Mechanical Treatment (19 12 02),Waste Treatment Residues,0,35.754,0,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,19 12 02,Ferrous Metals from Mechanical Treatment (19 12 02),Waste Treatment Residues,5.42,0,0,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,22.7,2867.409,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,17.14,0,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,15 01 02,Plastic Packaging (15 01 02),Packaging Waste,0,996.6,918.44,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,15 01 02,Plastic Packaging (15 01 02),Packaging Waste,0,226.108,0,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,15 01 05,Composite Packaging (15 01 05),Packaging Waste,24.22,0,0,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,138.599,0,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0,0,1845.11,0
2023,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0,0,23.9,0
2023,POSAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,0,0,0,0
2023,POSAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,10 01 01,"Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)",Thermal Process Waste,0,59.91,0,0
2023,POSAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,0,1.46,0
2023,POSAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,0,0,0,0
2023,POSAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,0,0,0
2023,PRIMORSKO-NOTRANJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,109.384,0,0
2023,PRIMORSKO-NOTRANJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,0,0,0
2023,PRIMORSKO-NOTRANJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,0,40.72,0
2023,PRIMORSKO-NOTRANJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,0,0,0
2023,SAVINJSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,10 01 01,"Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)",Thermal Process Waste,0,0,0,0
2023,SAVINJSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,246,0,0,0
2023,SAVINJSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,29.235,0,0
2023,SAVINJSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,19 12 04,Plastics and Rubber from Mechanical Treatment (19 12 04),Waste Treatment Residues,0,5.22,0,0
2023,SAVINJSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,0,0,20.94,0
2023,SAVINJSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,0,679.773,0
2023,SAVINJSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,0,410.533,71.935
2023,SAVINJSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,339.703,0,0
2023,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,5.11,0,0
2023,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,10.12,0,0,0
2023,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,19 12 04,Plastics and Rubber from Mechanical Treatment (19 12 04),Waste Treatment Residues,0,1.26,0,0
2023,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,0,8297.615,2494.8
2023,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,103.25,0,0
2023,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,495.14,0,0,0
2023,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,457.379,0,0
2023,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,0,0,0
2023,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,10 01 01,"Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)",Thermal Process Waste,0,0,0,0
2023,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,19.02,0,0
2023,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,591.32,0,0
2023,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,2263.189,286.82,0
2023,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,0,0,1123.081,0
2023,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,0,0,1777.49,0
2023,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,0,0,125.345,0
2023,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,3.571,0,0
2023,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,206.426,0,0
2023,SAVINJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,0,0,0,0
2023,SAVINJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,2.62,0,0
2023,SAVINJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,325.559,0,0
2023,SAVINJSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,0,0,0
2023,SAVINJSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,19 12 04,Plastics and Rubber from Mechanical Treatment (19 12 04),Waste Treatment Residues,0,2.43,0,0
2023,SAVINJSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,0,146.047,0
2023,SAVINJSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,0,0,0
2023,SAVINJSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,10 01 01,"Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)",Thermal Process Waste,0,0,0,0
2023,SAVINJSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,0,0,16.115,0
2023,SAVINJSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,22.74,0,0,0
2023,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,0,11287.446,0
2023,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,0,0,0
2023,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,558.031,0,23.64
2023,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,18.537,0,0,0
2023,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0,1069.446,2412.636,0
2023,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0,0,348.278,0
2023,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0,0,0,0
2023,SAVINJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,10 01 01,"Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)",Thermal Process Waste,0,0,0,0
2023,SAVINJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,19 05 03,Compost Not Meeting Specifications (19 05 03),Waste Treatment Residues,0,15.26,0,0
